objectid,parcelcount,combinedvaccount,combinedvacpercentage,date_update,Shape__Area,Shape__Length
10541,7,4,57.14285714,2025/11/30 00:00:00+00,811.12890625,122.381225957542
10542,7,1,14.28571429,2025/11/30 00:00:00+00,1140.671875,139.756638842281
10543,32,8,25,2025/11/30 00:00:00+00,35181.69140625,900.218901296221
10544,68,0,0,2025/11/30 00:00:00+00,13218.27734375,543.21677682542
10545,18,1,5.55555556,2025/11/30 00:00:00+00,5468.32421875,464.405035937062
10546,6,0,0,2025/11/30 00:00:00+00,814.90234375,117.531462139252
10547,7,2,28.57142857,2025/11/30 00:00:00+00,1118.203125,137.685796641947
10548,40,0,0,2025/11/30 00:00:00+00,169939.4453125,2093.62522830539
10549,54,1,1.85185185,2025/11/30 00:00:00+00,12146.73046875,519.177150701004
10550,70,6,8.57142857,2025/11/30 00:00:00+00,6922.70703125,504.486537245586
10551,10,0,0,2025/11/30 00:00:00+00,4368.0078125,325.712001172339
10552,32,0,0,2025/11/30 00:00:00+00,8162.625,604.429643740321
10553,9,0,0,2025/11/30 00:00:00+00,9179.72265625,484.600611777119
10554,7,0,0,2025/11/30 00:00:00+00,1093.546875,138.882367930549
10555,25,4,16,2025/11/30 00:00:00+00,4035.59765625,346.333656632333
10556,12,1,8.33333333,2025/11/30 00:00:00+00,2845.83984375,230.600635221658
10557,1,0,0,2025/11/30 00:00:00+00,26585.68359375,652.254975863599
10558,25,3,12,2025/11/30 00:00:00+00,12317.75,487.289407377356
10559,24,0,0,2025/11/30 00:00:00+00,6223.0546875,332.417817955835
10560,31,2,6.4516129,2025/11/30 00:00:00+00,8814.55078125,597.799276133636
10561,38,0,0,2025/11/30 00:00:00+00,19082.921875,591.628210735742
10562,64,3,4.6875,2025/11/30 00:00:00+00,16587.1796875,1097.50529021773
10563,24,0,0,2025/11/30 00:00:00+00,6882.71875,470.879692776634
10564,28,0,0,2025/11/30 00:00:00+00,3191.04296875,353.918507462199
10565,30,1,3.33333333,2025/11/30 00:00:00+00,21579.90234375,673.321769399745
10566,23,5,21.73913043,2025/11/30 00:00:00+00,4909.7734375,380.123770809672
10567,40,0,0,2025/11/30 00:00:00+00,12553.0625,597.7597915591
10568,15,1,6.66666667,2025/11/30 00:00:00+00,14888.6796875,647.465067641599
10569,27,0,0,2025/11/30 00:00:00+00,15049.8671875,622.766877638848
10570,20,2,10,2025/11/30 00:00:00+00,3718.41015625,253.041581754541
10571,17,6,35.29411765,2025/11/30 00:00:00+00,4062.3203125,365.943810524591
10572,24,0,0,2025/11/30 00:00:00+00,18355.4375,652.013198437873
10573,19,0,0,2025/11/30 00:00:00+00,3387.2109375,275.13057867637
10574,49,1,2.04081633,2025/11/30 00:00:00+00,18322.0625,652.81118395947
10575,12,0,0,2025/11/30 00:00:00+00,1737.546875,241.699091849836
10576,54,0,0,2025/11/30 00:00:00+00,8165.22265625,450.110658597764
10577,24,0,0,2025/11/30 00:00:00+00,3760.24609375,343.688456410479
10578,13,0,0,2025/11/30 00:00:00+00,7385.78515625,346.468756738304
10579,33,17,51.51515152,2025/11/30 00:00:00+00,4406.921875,544.895166633717
10580,48,0,0,2025/11/30 00:00:00+00,8359.0546875,422.137614648322
10581,43,2,4.65116279,2025/11/30 00:00:00+00,5679.29296875,517.882165633097
10582,43,0,0,2025/11/30 00:00:00+00,19697.20703125,572.595804845096
10583,5,0,0,2025/11/30 00:00:00+00,1586.09375,159.310504911639
10584,3,0,0,2025/11/30 00:00:00+00,914.1015625,121.098457524976
10585,10,0,0,2025/11/30 00:00:00+00,1159.0390625,150.232826016446
10586,16,0,0,2025/11/30 00:00:00+00,1705.6015625,223.567484630252
10587,28,0,0,2025/11/30 00:00:00+00,3391.91015625,362.25885158617
10588,49,1,2.04081633,2025/11/30 00:00:00+00,11304.2734375,516.614876506348
10589,26,0,0,2025/11/30 00:00:00+00,7614.19140625,410.072432725284
10590,5,0,0,2025/11/30 00:00:00+00,14906.140625,538.00927275118
10591,11,0,0,2025/11/30 00:00:00+00,1256.390625,169.453040821226
10592,54,1,1.85185185,2025/11/30 00:00:00+00,7522.37890625,605.146726423502
10593,47,1,2.12765957,2025/11/30 00:00:00+00,104212.15234375,2155.59042667502
10594,67,4,5.97014925,2025/11/30 00:00:00+00,11538.31640625,522.44035156105
10595,20,4,20,2025/11/30 00:00:00+00,3222.1328125,276.292632550023
10596,46,9,19.56521739,2025/11/30 00:00:00+00,7318.609375,381.307436521777
10597,35,6,17.14285714,2025/11/30 00:00:00+00,17323.70703125,727.766726255026
10598,7,0,0,2025/11/30 00:00:00+00,900.71484375,126.997174539184
10599,9,1,11.11111111,2025/11/30 00:00:00+00,1398.23828125,170.451386263883
10600,25,2,8,2025/11/30 00:00:00+00,4949.90234375,362.461788053167
10601,42,12,28.57142857,2025/11/30 00:00:00+00,6831.78125,558.988986167385
10602,27,1,3.7037037,2025/11/30 00:00:00+00,4827.8046875,423.375316884719
10603,33,0,0,2025/11/30 00:00:00+00,10001.5859375,491.530523423763
10604,33,7,21.21212121,2025/11/30 00:00:00+00,7401.60546875,406.232788485859
10605,28,2,7.14285714,2025/11/30 00:00:00+00,4483.05078125,428.388318792722
10606,48,3,6.25,2025/11/30 00:00:00+00,6516.57421875,559.729947628588
10607,55,5,9.09090909,2025/11/30 00:00:00+00,5966.90625,480.871953319509
10608,29,3,10.34482759,2025/11/30 00:00:00+00,15696.51171875,602.552978782973
10609,3,1,33.33333333,2025/11/30 00:00:00+00,11678.94921875,499.037026370735
10610,25,0,0,2025/11/30 00:00:00+00,3888.7421875,334.618359237051
10611,30,11,36.66666667,2025/11/30 00:00:00+00,7035.265625,528.748970308556
10612,48,1,2.08333333,2025/11/30 00:00:00+00,13348.9921875,535.859973195339
10613,34,5,14.70588235,2025/11/30 00:00:00+00,5479.71875,605.255209675207
10614,25,0,0,2025/11/30 00:00:00+00,24196.92578125,795.312155885226
10615,15,14,93.33333333,2025/11/30 00:00:00+00,1543.3046875,195.487216604535
10616,9,1,11.11111111,2025/11/30 00:00:00+00,9090.9453125,461.381292437653
10617,6,1,16.66666667,2025/11/30 00:00:00+00,5719.26953125,396.833113207789
10618,45,3,6.66666667,2025/11/30 00:00:00+00,12481.33984375,481.39623219321
10619,51,11,21.56862745,2025/11/30 00:00:00+00,9188.59375,710.254975733875
10620,27,8,29.62962963,2025/11/30 00:00:00+00,4940.921875,379.947649095556
10621,33,0,0,2025/11/30 00:00:00+00,41269.87890625,1019.99817920273
10622,76,2,2.63157895,2025/11/30 00:00:00+00,67122.59375,2516.66096685262
10623,6,1,16.66666667,2025/11/30 00:00:00+00,1522.6640625,156.379386511002
10624,18,3,16.66666667,2025/11/30 00:00:00+00,3112.21875,266.993096575212
10625,23,5,21.73913043,2025/11/30 00:00:00+00,5635.8046875,386.136484157495
10626,22,3,13.63636364,2025/11/30 00:00:00+00,7348.98046875,366.275574964914
10627,32,0,0,2025/11/30 00:00:00+00,15664.375,536.622020106222
10628,28,8,28.57142857,2025/11/30 00:00:00+00,2902.69140625,232.545783000637
10629,16,0,0,2025/11/30 00:00:00+00,15292.69921875,514.153480852533
10630,20,6,30,2025/11/30 00:00:00+00,4586.37109375,323.256609882163
10631,17,6,35.29411765,2025/11/30 00:00:00+00,4490.51171875,383.169800419603
10632,11,5,45.45454545,2025/11/30 00:00:00+00,1715.8046875,188.118005942686
10633,32,0,0,2025/11/30 00:00:00+00,20822.859375,675.425955051071
10634,36,0,0,2025/11/30 00:00:00+00,12037.81640625,504.049145459737
10635,17,1,5.88235294,2025/11/30 00:00:00+00,2217.30078125,233.677078302422
10636,59,4,6.77966102,2025/11/30 00:00:00+00,10111.1015625,500.613548675674
10637,50,1,2,2025/11/30 00:00:00+00,8150.1328125,669.597798636242
10638,39,6,15.38461538,2025/11/30 00:00:00+00,5103.7265625,516.071711517275
10639,12,3,25,2025/11/30 00:00:00+00,603.60546875,182.481713675416
10640,7,3,42.85714286,2025/11/30 00:00:00+00,1187.453125,153.841573257403
10641,52,1,1.92307692,2025/11/30 00:00:00+00,8598.2421875,435.071347459407
10642,17,3,17.64705882,2025/11/30 00:00:00+00,2574.73828125,255.949118323392
10643,57,0,0,2025/11/30 00:00:00+00,12496.125,520.987507559903
10644,23,4,17.39130435,2025/11/30 00:00:00+00,10263.61328125,480.506296050616
10645,19,0,0,2025/11/30 00:00:00+00,1916.9375,250.550866740842
10646,23,0,0,2025/11/30 00:00:00+00,4178.96875,356.360435049551
10647,31,0,0,2025/11/30 00:00:00+00,12722.28515625,477.835389437445
10648,14,0,0,2025/11/30 00:00:00+00,1256.62109375,180.465259320916
10649,44,2,4.54545455,2025/11/30 00:00:00+00,16437.953125,553.141974681182
10650,15,3,20,2025/11/30 00:00:00+00,5653.21484375,334.990785356041
10651,17,1,5.88235294,2025/11/30 00:00:00+00,11778.125,445.572734028106
10652,5,0,0,2025/11/30 00:00:00+00,483.79296875,105.484012533596
10653,47,1,2.12765957,2025/11/30 00:00:00+00,5402.35546875,372.679489285071
10654,34,0,0,2025/11/30 00:00:00+00,6332.79296875,541.140737521597
10655,19,0,0,2025/11/30 00:00:00+00,3261.34375,279.613169998765
10656,48,4,8.33333333,2025/11/30 00:00:00+00,7536.75,569.72358681155
10657,20,12,60,2025/11/30 00:00:00+00,9294.42578125,539.943797857849
10658,10,0,0,2025/11/30 00:00:00+00,2180.04296875,196.313978159381
10659,30,2,6.66666667,2025/11/30 00:00:00+00,5174.15625,397.637837053253
10660,20,1,5,2025/11/30 00:00:00+00,4643.45703125,329.791613828338
10661,19,0,0,2025/11/30 00:00:00+00,21590.1796875,638.127589971774
10662,22,8,36.36363636,2025/11/30 00:00:00+00,2622.09765625,327.940973694306
10663,45,2,4.44444444,2025/11/30 00:00:00+00,6606.4921875,442.903927451245
10664,8,2,25,2025/11/30 00:00:00+00,1796.55078125,170.621657332228
10665,15,0,0,2025/11/30 00:00:00+00,12796.265625,766.874016535669
10666,49,0,0,2025/11/30 00:00:00+00,11418.046875,522.077017794052
10667,29,1,3.44827586,2025/11/30 00:00:00+00,5733.546875,510.250363722729
10668,17,0,0,2025/11/30 00:00:00+00,7115.515625,512.235750936654
10669,28,2,7.14285714,2025/11/30 00:00:00+00,3200.703125,357.860659193064
10670,204,3,1.47058824,2025/11/30 00:00:00+00,269454.21875,5108.46890523649
10671,25,1,4,2025/11/30 00:00:00+00,5263.30078125,309.330343697645
10672,14,0,0,2025/11/30 00:00:00+00,2815.21875,265.4101583794
10673,8,0,0,2025/11/30 00:00:00+00,8428.9609375,455.948244792861
10674,27,0,0,2025/11/30 00:00:00+00,6623.4765625,424.944138759262
10675,3,3,100,2025/11/30 00:00:00+00,258.25390625,76.5864459793458
10676,50,0,0,2025/11/30 00:00:00+00,12908.31640625,602.123008578029
10677,10,0,0,2025/11/30 00:00:00+00,11210.37890625,441.356942236554
10678,32,1,3.125,2025/11/30 00:00:00+00,7969.8515625,483.596287871047
10679,37,1,2.7027027,2025/11/30 00:00:00+00,57593.01953125,1129.0618854898
10680,43,7,16.27906977,2025/11/30 00:00:00+00,11227.46484375,685.57202286575
10681,26,7,26.92307692,2025/11/30 00:00:00+00,3257.80859375,257.738407713104
10682,15,1,6.66666667,2025/11/30 00:00:00+00,2984.33984375,248.364645913378
10683,30,1,3.33333333,2025/11/30 00:00:00+00,14845.3125,731.091737646879
10684,27,1,3.7037037,2025/11/30 00:00:00+00,4553.56640625,306.127595352519
10685,26,0,0,2025/11/30 00:00:00+00,18164.51953125,582.332946188593
10686,56,0,0,2025/11/30 00:00:00+00,16881.48046875,563.026757805528
10687,14,0,0,2025/11/30 00:00:00+00,1800.640625,250.005293101072
10688,7,0,0,2025/11/30 00:00:00+00,927.76953125,126.095023159911
10689,18,0,0,2025/11/30 00:00:00+00,1825.04296875,237.453673127396
10690,7,0,0,2025/11/30 00:00:00+00,1030.57421875,132.96645493235
10691,24,0,0,2025/11/30 00:00:00+00,4035.28125,256.022378536508
10692,26,0,0,2025/11/30 00:00:00+00,3902.45703125,363.700309925424
10693,1,,,2025/11/30 00:00:00+00,,
10694,17,3,17.64705882,2025/11/30 00:00:00+00,2457.76171875,240.657317078813
10695,72,0,0,2025/11/30 00:00:00+00,24545.0234375,729.588359085801
10696,9,3,33.33333333,2025/11/30 00:00:00+00,3214.4765625,239.924773236589
10697,27,0,0,2025/11/30 00:00:00+00,28103.328125,763.660357665056
10698,64,0,0,2025/11/30 00:00:00+00,20065.5078125,705.602594548918
10699,38,0,0,2025/11/30 00:00:00+00,15833.453125,605.236993518339
10700,2,1,50,2025/11/30 00:00:00+00,3092.96484375,235.113145510054
10701,54,1,1.85185185,2025/11/30 00:00:00+00,13173.58984375,600.794747798239
10702,1,0,0,2025/11/30 00:00:00+00,621.00390625,127.099763828287
10703,31,3,9.67741935,2025/11/30 00:00:00+00,13355.8515625,582.072065899989
10704,23,0,0,2025/11/30 00:00:00+00,3062.9609375,301.185586533339
10705,18,0,0,2025/11/30 00:00:00+00,1827.25,239.638974380996
10706,6,0,0,2025/11/30 00:00:00+00,959.66796875,126.374630464321
10707,9,0,0,2025/11/30 00:00:00+00,1807.953125,176.731060105653
10708,19,1,5.26315789,2025/11/30 00:00:00+00,8417.31640625,412.738183679396
10709,17,2,11.76470588,2025/11/30 00:00:00+00,1977.6015625,232.825929038986
10710,27,1,3.7037037,2025/11/30 00:00:00+00,20831.14453125,723.256876156815
10711,55,1,1.81818182,2025/11/30 00:00:00+00,16965.91796875,983.275454249853
10712,45,3,6.66666667,2025/11/30 00:00:00+00,12440.99609375,940.047587090308
10713,180,0,0,2025/11/30 00:00:00+00,110901.45703125,3437.84654895819
10714,62,1,1.61290323,2025/11/30 00:00:00+00,10265.1484375,483.37146394532
10715,40,2,5,2025/11/30 00:00:00+00,6211.23828125,395.029768372021
10716,24,0,0,2025/11/30 00:00:00+00,3880.34375,363.970266238404
10717,66,6,9.09090909,2025/11/30 00:00:00+00,8279.61328125,524.010829962898
10718,22,5,22.72727273,2025/11/30 00:00:00+00,9957.21484375,411.127003295297
10719,38,3,7.89473684,2025/11/30 00:00:00+00,15343.14453125,569.755708894857
10720,37,0,0,2025/11/30 00:00:00+00,6324.9921875,523.542757916825
10721,40,12,30,2025/11/30 00:00:00+00,6944.3359375,454.617763983655
10722,36,2,5.55555556,2025/11/30 00:00:00+00,13514.73828125,642.401638989651
10723,35,5,14.28571429,2025/11/30 00:00:00+00,17908.8828125,747.212181416584
10724,14,0,0,2025/11/30 00:00:00+00,2114.68359375,280.512802344371
10725,24,0,0,2025/11/30 00:00:00+00,22152.78515625,673.313649367319
10726,10,0,0,2025/11/30 00:00:00+00,1710.890625,174.593568503492
10727,8,0,0,2025/11/30 00:00:00+00,1215.140625,147.624646567801
10728,25,0,0,2025/11/30 00:00:00+00,3824.296875,359.705863539403
10729,28,9,32.14285714,2025/11/30 00:00:00+00,2814.96484375,350.060519909503
10730,23,0,0,2025/11/30 00:00:00+00,2556.765625,314.967903448481
10731,12,0,0,2025/11/30 00:00:00+00,21962.64453125,756.481684415846
10732,21,2,9.52380952,2025/11/30 00:00:00+00,11969.74609375,449.732996864971
10733,57,14,24.56140351,2025/11/30 00:00:00+00,13853.72265625,539.121444250046
10734,5,0,0,2025/11/30 00:00:00+00,307.97265625,85.0990975808669
10735,36,5,13.88888889,2025/11/30 00:00:00+00,64437.34375,1512.0083237985
10736,18,1,5.55555556,2025/11/30 00:00:00+00,2918.296875,277.663812266788
10737,40,0,0,2025/11/30 00:00:00+00,20829.58984375,627.729742553864
10738,21,0,0,2025/11/30 00:00:00+00,5181.90625,323.808265989947
10739,26,0,0,2025/11/30 00:00:00+00,2989.58203125,278.048604957846
10740,13,2,15.38461538,2025/11/30 00:00:00+00,2696.375,247.182676307833
10741,39,1,2.56410256,2025/11/30 00:00:00+00,7134.66015625,698.922482761354
10742,28,0,0,2025/11/30 00:00:00+00,27082.19140625,813.826872775779
10743,10,0,0,2025/11/30 00:00:00+00,11819.98828125,455.715746510663
10744,6,1,16.66666667,2025/11/30 00:00:00+00,1077.3828125,167.502622872147
10745,54,0,0,2025/11/30 00:00:00+00,16560.9140625,712.292194810838
10746,24,2,8.33333333,2025/11/30 00:00:00+00,3146.57421875,326.061004405944
10747,12,0,0,2025/11/30 00:00:00+00,18446.9921875,576.075963562607
10748,28,0,0,2025/11/30 00:00:00+00,5469.0625,438.935790285887
10749,74,0,0,2025/11/30 00:00:00+00,25304.72265625,819.965926451072
10750,84,2,2.38095238,2025/11/30 00:00:00+00,55464.44140625,1083.47359728673
10751,26,1,3.84615385,2025/11/30 00:00:00+00,5815.59375,387.223843413142
10752,14,0,0,2025/11/30 00:00:00+00,7789.8203125,446.726755979947
10753,17,0,0,2025/11/30 00:00:00+00,19391.421875,689.454769368579
10754,2,1,50,2025/11/30 00:00:00+00,4317.27734375,433.266449603228
10755,27,3,11.11111111,2025/11/30 00:00:00+00,7931.1953125,528.307056553121
10756,14,1,7.14285714,2025/11/30 00:00:00+00,2339.76171875,226.325431151245
10757,12,0,0,2025/11/30 00:00:00+00,2395.24609375,209.653315717376
10758,44,1,2.27272727,2025/11/30 00:00:00+00,4334.7421875,321.249479602596
10759,26,3,11.53846154,2025/11/30 00:00:00+00,2716.37890625,378.287371558651
10760,49,2,4.08163265,2025/11/30 00:00:00+00,13052.19921875,525.696765512737
10761,36,0,0,2025/11/30 00:00:00+00,7265.3203125,366.336971580485
10762,38,8,21.05263158,2025/11/30 00:00:00+00,6403.37890625,531.916396456243
10763,4,0,0,2025/11/30 00:00:00+00,1222.453125,140.477067533638
10764,41,0,0,2025/11/30 00:00:00+00,12864.8671875,620.043998439357
10765,50,12,24,2025/11/30 00:00:00+00,17041.3203125,832.99095566478
10766,75,1,1.33333333,2025/11/30 00:00:00+00,20877.03125,719.269778442856
10767,20,0,0,2025/11/30 00:00:00+00,5621.51953125,391.953027034925
10768,28,0,0,2025/11/30 00:00:00+00,3360.33203125,362.790435879967
10769,16,0,0,2025/11/30 00:00:00+00,2009.30859375,231.541308976416
10770,47,0,0,2025/11/30 00:00:00+00,15444.12109375,526.697075126068
10771,36,0,0,2025/11/30 00:00:00+00,4145.01953125,509.504634454597
10772,56,0,0,2025/11/30 00:00:00+00,14530.2421875,540.878710158836
10773,50,1,2,2025/11/30 00:00:00+00,14537.98828125,629.656239178674
10774,15,0,0,2025/11/30 00:00:00+00,5825.796875,309.942962351103
10775,4,0,0,2025/11/30 00:00:00+00,835.15625,117.618410984385
10776,26,4,15.38461538,2025/11/30 00:00:00+00,4554.73046875,381.672333152761
10777,24,0,0,2025/11/30 00:00:00+00,2664.17578125,309.148918566174
10778,27,0,0,2025/11/30 00:00:00+00,3511.09375,402.763682193959
10779,74,0,0,2025/11/30 00:00:00+00,21379.04296875,656.674946488818
10780,14,0,0,2025/11/30 00:00:00+00,1535.8984375,194.861040658016
10781,90,2,2.22222222,2025/11/30 00:00:00+00,25938.42578125,1049.85874196163
10782,28,0,0,2025/11/30 00:00:00+00,4170.29296875,383.548133442874
10783,10,0,0,2025/11/30 00:00:00+00,520.94921875,132.268295934242
10784,39,10,25.64102564,2025/11/30 00:00:00+00,9767.10546875,454.949906775223
10785,19,2,10.52631579,2025/11/30 00:00:00+00,2508.3515625,260.642429060801
10786,18,0,0,2025/11/30 00:00:00+00,16766.82421875,570.970638465933
10787,36,0,0,2025/11/30 00:00:00+00,4559.18359375,499.097672228263
10788,69,2,2.89855072,2025/11/30 00:00:00+00,20598.9296875,776.898170864494
10789,1,1,100,2025/11/30 00:00:00+00,1799.25,196.123290348184
10790,21,5,23.80952381,2025/11/30 00:00:00+00,14900.96875,982.714775185639
10791,23,0,0,2025/11/30 00:00:00+00,2141.2421875,298.690991846833
10792,12,1,8.33333333,2025/11/30 00:00:00+00,7142.37109375,354.789604034757
10793,19,2,10.52631579,2025/11/30 00:00:00+00,2654.23828125,271.909550605903
10794,12,0,0,2025/11/30 00:00:00+00,5575.37890625,372.731237222219
10795,28,9,32.14285714,2025/11/30 00:00:00+00,2623.7734375,348.360100864209
10796,37,1,2.7027027,2025/11/30 00:00:00+00,3401.0390625,436.931179636031
10797,29,16,55.17241379,2025/11/30 00:00:00+00,13519.91015625,666.939376518708
10798,19,0,0,2025/11/30 00:00:00+00,2738.33203125,271.672021002763
10799,23,2,8.69565217,2025/11/30 00:00:00+00,3264.55078125,321.934796602386
10800,7,1,14.28571429,2025/11/30 00:00:00+00,1519.76953125,156.281543444725
10801,26,0,0,2025/11/30 00:00:00+00,6689.97265625,416.348313769928
10802,21,1,4.76190476,2025/11/30 00:00:00+00,3032.4140625,240.31379884277
10803,8,0,0,2025/11/30 00:00:00+00,1352.53125,158.248246067683
10804,5,0,0,2025/11/30 00:00:00+00,8767.75390625,409.348695479033
10805,41,0,0,2025/11/30 00:00:00+00,4473.22265625,268.261749165279
10806,47,0,0,2025/11/30 00:00:00+00,14489.8984375,508.137711252199
10807,8,0,0,2025/11/30 00:00:00+00,1152.29296875,142.876492664151
10808,8,1,12.5,2025/11/30 00:00:00+00,9181.31640625,470.325846690979
10809,17,0,0,2025/11/30 00:00:00+00,1637.59375,296.82382243242
10810,13,9,69.23076923,2025/11/30 00:00:00+00,1815.91015625,201.979912086218
10811,19,0,0,2025/11/30 00:00:00+00,2798.6015625,288.571107344668
10812,4,0,0,2025/11/30 00:00:00+00,597.81640625,99.2843955452352
10813,11,0,0,2025/11/30 00:00:00+00,2566.74609375,217.275516850977
10814,25,0,0,2025/11/30 00:00:00+00,39295.72265625,935.631230019163
10815,28,19,67.85714286,2025/11/30 00:00:00+00,3597.23828125,272.49138287052
10816,24,2,8.33333333,2025/11/30 00:00:00+00,5930.43359375,335.059625078575
10817,10,1,10,2025/11/30 00:00:00+00,1997,186.969140394432
10818,23,0,0,2025/11/30 00:00:00+00,42368.44921875,962.13949765398
10819,25,0,0,2025/11/30 00:00:00+00,8941.15625,580.579791738196
10820,25,1,4,2025/11/30 00:00:00+00,5046.890625,381.116678622845
10821,66,2,3.03030303,2025/11/30 00:00:00+00,11530.015625,526.877589301067
10822,42,1,2.38095238,2025/11/30 00:00:00+00,17006.34375,828.412306130697
10823,13,5,38.46153846,2025/11/30 00:00:00+00,17174.328125,561.711198598868
10824,20,0,0,2025/11/30 00:00:00+00,5442.02734375,609.75441908408
10825,1,,,2025/11/30 00:00:00+00,,
10826,35,2,5.71428571,2025/11/30 00:00:00+00,7391.84765625,576.677944237939
10827,22,0,0,2025/11/30 00:00:00+00,4507.78515625,333.147384157027
10828,56,0,0,2025/11/30 00:00:00+00,6550.2890625,393.280231434006
10829,26,25,96.15384615,2025/11/30 00:00:00+00,2662.2734375,318.544160297655
10830,21,1,4.76190476,2025/11/30 00:00:00+00,2528.76953125,281.354274222605
10831,16,2,12.5,2025/11/30 00:00:00+00,19004.21875,592.277521882564
10832,41,0,0,2025/11/30 00:00:00+00,9669.72265625,537.863575574223
10833,1,0,0,2025/11/30 00:00:00+00,682.37109375,131.184072236425
10834,60,0,0,2025/11/30 00:00:00+00,17427.984375,573.176608320137
10835,27,1,3.7037037,2025/11/30 00:00:00+00,5273.1640625,395.810219534269
10836,23,1,4.34782609,2025/11/30 00:00:00+00,4338.3515625,374.401000349523
10837,48,0,0,2025/11/30 00:00:00+00,16868.06640625,536.213029520831
10838,64,0,0,2025/11/30 00:00:00+00,14021.74609375,541.92804756327
10839,40,1,2.5,2025/11/30 00:00:00+00,5973.24609375,444.143065588474
10840,19,0,0,2025/11/30 00:00:00+00,2720.12109375,270.092300871121
10841,32,3,9.375,2025/11/30 00:00:00+00,27288.76953125,716.564431829436
10842,3,0,0,2025/11/30 00:00:00+00,515.3046875,91.3705538370723
10843,23,0,0,2025/11/30 00:00:00+00,2743.91015625,263.540922962775
10844,7,0,0,2025/11/30 00:00:00+00,760.109375,133.508313265237
10845,28,1,3.57142857,2025/11/30 00:00:00+00,7561.5625,494.543338090663
10846,21,0,0,2025/11/30 00:00:00+00,3526.7578125,305.853122948626
10847,17,0,0,2025/11/30 00:00:00+00,17051.671875,522.983977532301
10848,10,7,70,2025/11/30 00:00:00+00,2590.640625,212.054924483415
10849,18,5,27.77777778,2025/11/30 00:00:00+00,8538.22265625,496.151314487831
10850,36,2,5.55555556,2025/11/30 00:00:00+00,12036.23828125,700.181663638667
10851,27,0,0,2025/11/30 00:00:00+00,4461.1953125,387.965283983162
10852,44,5,11.36363636,2025/11/30 00:00:00+00,15286.1328125,696.591272005241
10853,12,1,8.33333333,2025/11/30 00:00:00+00,25863.9609375,782.846986142094
10854,17,0,0,2025/11/30 00:00:00+00,16029.00390625,732.199165814315
10855,10,0,0,2025/11/30 00:00:00+00,2055.6640625,188.412752873008
10856,35,1,2.85714286,2025/11/30 00:00:00+00,6710.52734375,425.048563868864
10857,37,0,0,2025/11/30 00:00:00+00,16979.0078125,527.086004648353
10858,12,0,0,2025/11/30 00:00:00+00,1332.09375,150.126841413027
10859,30,2,6.66666667,2025/11/30 00:00:00+00,6311.09765625,458.473509018255
10860,20,0,0,2025/11/30 00:00:00+00,2522.96875,265.641640705233
10861,25,0,0,2025/11/30 00:00:00+00,3531.50390625,328.881487345685
10862,15,4,26.66666667,2025/11/30 00:00:00+00,1477.27734375,204.007987938954
10863,59,1,1.69491525,2025/11/30 00:00:00+00,48520.0859375,1233.09973623775
10864,13,0,0,2025/11/30 00:00:00+00,1937.09375,208.2116645516
10865,10,2,20,2025/11/30 00:00:00+00,1438.84375,164.983283640513
10866,14,0,0,2025/11/30 00:00:00+00,1531.12109375,194.829050673933
10867,59,0,0,2025/11/30 00:00:00+00,12748.87109375,525.20003966854
10868,14,1,7.14285714,2025/11/30 00:00:00+00,2752.05078125,242.705053463034
10869,78,17,21.79487179,2025/11/30 00:00:00+00,18306.6015625,686.068449297363
10870,25,0,0,2025/11/30 00:00:00+00,17363.453125,666.529511727031
10871,25,0,0,2025/11/30 00:00:00+00,2653.27734375,351.678320961514
10872,30,17,56.66666667,2025/11/30 00:00:00+00,3528.14453125,350.1013697006
10873,67,2,2.98507463,2025/11/30 00:00:00+00,12018.3203125,538.943967510762
10874,7,0,0,2025/11/30 00:00:00+00,867.3515625,124.831058181628
10875,40,7,17.5,2025/11/30 00:00:00+00,4350.80078125,488.770291519858
10876,29,2,6.89655172,2025/11/30 00:00:00+00,5365.95703125,352.452287885934
10877,23,4,17.39130435,2025/11/30 00:00:00+00,3099.0234375,318.420577634084
10878,28,0,0,2025/11/30 00:00:00+00,43231.96484375,862.832987821793
10879,48,0,0,2025/11/30 00:00:00+00,5499.82421875,424.825134429533
10880,13,0,0,2025/11/30 00:00:00+00,562826.52734375,3762.80096084341
10881,25,0,0,2025/11/30 00:00:00+00,15412.14453125,582.09782343372
10882,18,0,0,2025/11/30 00:00:00+00,29205.6953125,684.928014934087
10883,44,1,2.27272727,2025/11/30 00:00:00+00,9351.4921875,685.469161508097
10884,38,15,39.47368421,2025/11/30 00:00:00+00,4414.99609375,577.428230663231
10885,28,0,0,2025/11/30 00:00:00+00,42899.70703125,829.15960340258
10886,3,1,33.33333333,2025/11/30 00:00:00+00,275.76171875,77.4712486740496
10887,28,1,3.57142857,2025/11/30 00:00:00+00,22120.09765625,613.508497734887
10888,57,1,1.75438596,2025/11/30 00:00:00+00,9799.9375,476.633787359852
10889,8,1,12.5,2025/11/30 00:00:00+00,1427.6328125,226.062941825168
10890,37,4,10.81081081,2025/11/30 00:00:00+00,7102.54296875,406.145933717624
10891,20,0,0,2025/11/30 00:00:00+00,6651.56640625,350.628182323988
10892,25,0,0,2025/11/30 00:00:00+00,1832.84765625,343.028017259928
10893,43,3,6.97674419,2025/11/30 00:00:00+00,7602.9375,449.783576952569
10894,35,9,25.71428571,2025/11/30 00:00:00+00,2933.5234375,413.972279491768
